Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
Id;Waktu;Ketinggian;Temperatur;Kelembapan Relatif;Tekanan;Arah Angin;Kecepatan Angin;Lintang;Bujur
MAHESWARA_KOMBAT2019;06:41:20;0.0;25.5;73.0;1014.2;180.0;0.05;-7.643264;107.685364
MAHESWARA_KOMBAT2019;06:41:21;0.0;25.5;73.1;1014.2;0.0;0.05;-7.643264;107.685364
MAHESWARA_KOMBAT2019;06:41:22;0.0;25.5;73.1;1014.1;0.0;0.0;-7.643264;107.685364
MAHESWARA_KOMBAT2019;06:41:23;0.0;25.5;73.2;1014.1;0.0;0.05;-7.643263;107.685364
MAHESWARA_KOMBAT2019;06:41:25;0.0;25.5;73.0;1014.2;0.0;0.0;-7.643263;107.685364
MAHESWARA_KOMBAT2019;06:41:29;0.0;25.5;73.0;1014.2;0.0;0.0;-7.643263;107.685364
MAHESWARA_KOMBAT2019;06:41:31;0.0;25.5;73.2;1014.1;0.0;0.0;-7.643263;107.685364
MAHESWARA_KOMBAT2019;06:42:20;0.0;25.7;72.7;1014.2;86.4;0.84;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:21;0.0;25.7;72.7;1014.2;0.0;0.05;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:22;0.0;25.7;72.8;1014.1;0.0;0.05;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:23;0.0;25.7;72.8;1014.2;0.0;0.05;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:24;0.0;25.7;72.8;1014.2;0.0;0.0;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:28;0.0;25.7;72.8;1014.2;0.0;0.05;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:29;0.0;25.7;72.7;1014.2;0.0;0.05;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:31;0.0;25.7;72.9;1014.2;0.0;0.0;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:33;0.0;25.7;73.5;1014.2;180.0;0.05;-7.643261;107.685371
MAHESWARA_KOMBAT2019;06:42:34;0.0;25.7;72.5;1014.2;180.0;0.05;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:35;0.0;25.7;72.8;1014.2;0.0;0.0;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:36;0.0;25.7;72.8;1014.2;180.0;0.05;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:39;0.0;25.7;72.6;1014.2;0.0;0.0;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:42;0.0;25.7;72.7;1014.1;0.0;0.0;-7.643262;107.685371
MAHESWARA_KOMBAT2019;06:42:44;0.0;25.7;72.8;1014.2;180.0;0.05;-7.643263;107.685371
MAHESWARA_KOMBAT2019;06:42:55;1.9;25.7;72.4;1013.7;0.0;0.42;-7.643248;107.685356
MAHESWARA_KOMBAT2019;06:43:10;0.0;25.7;72.7;1014.2;0.0;0.58;-7.643179;107.68528
MAHESWARA_KOMBAT2019;06:43:11;0.0;25.7;72.7;1014.1;0.0;0.16;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:12;0.0;25.7;73.1;1014.1;180.0;0.11;-7.643179;107.68528
MAHESWARA_KOMBAT2019;06:43:13;0.0;25.7;72.4;1014.2;0.0;0.11;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:14;0.0;25.7;71.9;1014.1;0.0;0.0;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:15;0.0;25.7;72.7;1014.2;0.0;0.0;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:16;0.0;25.7;72.7;1014.2;0.0;0.0;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:17;0.0;25.7;72.7;1014.2;0.0;0.0;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:18;0.0;25.7;73.2;1014.2;0.0;0.0;-7.643178;107.68528
MAHESWARA_KOMBAT2019;06:43:19;0.0;25.7;72.5;1014.1;180.0;0.11;-7.643179;107.68528
MAHESWARA_KOMBAT2019;06:43:20;0.0;25.7;72.2;1014.1;110.7;0.9;-7.643182;107.685287
MAHESWARA_KOMBAT2019;06:43:21;0.0;25.7;72.7;1014.1;180.0;0.42;-7.643186;107.685287
MAHESWARA_KOMBAT2019;06:43:22;0.0;25.7;72.7;1014.0;116.8;0.93;-7.643189;107.685295
MAHESWARA_KOMBAT2019;06:43:23;0.0;25.7;72.7;1014.1;116.8;0.94;-7.643193;107.685303
MAHESWARA_KOMBAT2019;06:43:24;0.0;25.7;72.6;1013.9;180.0;0.37;-7.643197;107.685303
MAHESWARA_KOMBAT2019;06:43:25;1.7;25.7;72.7;1013.7;119.6;0.96;-7.643201;107.68531
MAHESWARA_KOMBAT2019;06:43:26;0.1;25.6;72.7;1013.9;119.6;0.96;-7.643205;107.685318
MAHESWARA_KOMBAT2019;06:43:27;0.0;25.6;73.1;1014.0;180.0;0.58;-7.64321;107.685318
MAHESWARA_KOMBAT2019;06:43:28;0.0;25.6;72.7;1014.1;122.2;0.99;-7.643215;107.685326
MAHESWARA_KOMBAT2019;06:43:29;0.0;25.7;72.7;1014.0;127.1;1.05;-7.643221;107.685333
MAHESWARA_KOMBAT2019;06:43:30;0.0;25.6;72.5;1013.9;127.1;1.05;-7.643227;107.685341
MAHESWARA_KOMBAT2019;06:43:31;0.0;25.6;72.6;1014.0;131.4;1.11;-7.643233;107.685349
MAHESWARA_KOMBAT2019;06:43:32;0.0;25.6;72.7;1014.1;127.1;1.05;-7.643239;107.685356
MAHESWARA_KOMBAT2019;06:43:33;0.0;25.6;72.6;1014.0;107.5;1.76;-7.643244;107.685371
MAHESWARA_KOMBAT2019;06:43:36;0.0;25.6;73.1;1014.1;104.2;0.86;-7.643254;107.685394
MAHESWARA_KOMBAT2019;06:43:39;0.0;25.6;73.3;1014.2;180.0;0.58;-7.643268;107.68541
MAHESWARA_KOMBAT2019;06:43:44;0.0;25.5;72.8;1014.1;180.0;0.32;-7.643286;107.685432
MAHESWARA_KOMBAT2019;06:43:46;0.0;25.5;73.2;1014.1;116.8;0.94;-7.643294;107.68544
MAHESWARA_KOMBAT2019;06:43:49;0.0;25.4;73.3;1014.1;131.4;1.12;-7.643313;107.685455
MAHESWARA_KOMBAT2019;06:43:51;0.0;25.4;73.3;1014.1;137.0;1.22;-7.643329;107.685463
MAHESWARA_KOMBAT2019;06:43:52;0.0;25.4;73.5;1014.1;180.0;0.95;-7.643338;107.685463
MAHESWARA_KOMBAT2019;06:43:53;0.0;25.4;73.6;1014.0;141.6;1.35;-7.643347;107.685471
MAHESWARA_KOMBAT2019;06:43:54;0.0;25.4;73.9;1014.0;142.9;1.39;-7.643357;107.685478
MAHESWARA_KOMBAT2019;06:43:55;0.0;25.4;73.7;1014.1;180.0;1.32;-7.643369;107.685478
MAHESWARA_KOMBAT2019;06:43:56;0.0;25.4;73.4;1014.1;180.0;1.27;-7.643381;107.685478
MAHESWARA_KOMBAT2019;06:43:57;0.0;25.4;73.2;1014.1;145.4;1.47;-7.643392;107.685486
MAHESWARA_KOMBAT2019;06:43:58;0.0;25.4;73.9;1014.1;180.0;0.95;-7.6434;107.685486
MAHESWARA_KOMBAT2019;06:43:59;0.0;25.4;74.0;1014.2;180.0;0.53;-7.643405;107.685486
MAHESWARA_KOMBAT2019;06:44:17;0.0;25.6;73.2;1014.1;0.0;0.05;-7.643408;107.685486
MAHESWARA_KOMBAT2019;06:45:20;0.0;25.7;72.7;1014.1;0.0;0.0;-7.643411;107.685493
MAHESWARA_KOMBAT2019;06:45:46;0.0;25.8;72.6;1014.2;180.0;0.05;-7.643412;107.685493
MAHESWARA_KOMBAT2019;06:45:47;0.0;25.9;72.7;1014.2;0.0;0.0;-7.643412;107.685493
MAHESWARA_KOMBAT2019;06:45:48;0.0;25.9;72.4;1014.2;180.0;0.05;-7.643412;107.685493
MAHESWARA_KOMBAT2019;06:45:49;0.0;25.9;72.7;1014.2;0.0;0.0;-7.643412;107.685493
MAHESWARA_KOMBAT2019;06:45:50;0.0;25.9;72.7;1014.2;180.0;0.05;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:51;0.0;25.9;72.7;1014.2;0.0;0.0;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:52;0.0;25.9;72.5;1014.1;0.0;0.0;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:53;0.0;25.9;72.4;1014.1;0.0;0.0;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:54;0.0;25.9;72.4;1014.2;180.0;0.05;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:55;0.0;25.9;72.5;1014.2;0.0;0.0;-7.643413;107.685493
MAHESWARA_KOMBAT2019;06:45:56;0.0;25.9;72.4;1014.2;180.0;0.05;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:45:57;0.0;25.9;72.3;1014.1;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:45:58;0.0;25.9;72.4;1014.1;180.0;0.05;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:45:59;0.0;25.9;72.3;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:00;0.0;25.9;72.1;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:01;0.0;25.9;72.1;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:02;0.0;25.9;72.1;1014.1;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:03;0.0;25.9;72.3;1014.2;180.0;0.05;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:04;0.0;25.9;72.3;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:05;0.0;25.9;72.3;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:06;0.0;25.9;72.1;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:07;0.0;25.9;72.4;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:08;0.0;25.9;72.2;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:09;0.0;25.9;72.0;1014.1;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:10;0.0;25.9;72.0;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:46:11;0.0;25.9;72.2;1014.2;0.0;0.0;-7.643414;107.685493
MAHESWARA_KOMBAT2019;06:47:06;0.0;26.0;71.8;1014.1;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:26;0.0;25.9;71.8;1014.1;0.0;0.0;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:27;0.0;25.9;71.8;1014.0;0.0;0.05;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:28;0.0;25.9;71.7;1014.2;0.0;0.0;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:31;0.0;25.9;71.8;1014.2;0.0;0.0;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:32;0.0;25.9;72.2;1014.0;0.0;0.0;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:33;0.0;25.9;71.9;1014.2;180.0;0.05;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:34;0.0;25.9;71.9;1014.2;0.0;0.05;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:35;0.0;25.9;71.9;1014.2;180.0;0.05;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:36;0.0;25.9;71.9;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:37;0.0;25.9;72.1;1014.1;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:38;0.0;25.9;72.2;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:47:39;0.0;25.9;72.0;1014.2;0.0;0.05;-7.643417;107.685486
MAHESWARA_KOMBAT2019;06:47:56;0.0;25.8;71.8;1014.2;0.0;0.0;-7.643414;107.685486
MAHESWARA_KOMBAT2019;06:47:58;0.0;25.8;71.9;1014.2;0.0;0.0;-7.643414;107.685486
MAHESWARA_KOMBAT2019;06:49:29;0.0;25.8;71.1;1014.3;180.0;0.05;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:30;0.0;25.9;71.4;1014.3;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:31;0.0;25.9;71.4;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:32;0.0;25.9;71.4;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:33;0.0;25.9;71.4;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:34;0.0;25.9;71.3;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:35;0.0;25.9;70.7;1014.3;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:36;0.0;25.9;71.3;1014.1;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:37;0.0;25.9;70.9;1014.2;180.0;0.05;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:38;0.0;25.9;71.3;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:39;0.0;25.9;71.2;1014.2;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:40;0.0;25.9;70.5;1014.1;0.0;0.0;-7.643418;107.685486
MAHESWARA_KOMBAT2019;06:49:41;0.0;25.9;71.4;1014.3;180.0;0.05;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:42;0.0;25.9;71.3;1014.2;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:43;0.0;25.9;71.4;1014.1;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:44;0.0;25.9;71.2;1014.3;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:45;0.0;25.9;71.3;1014.3;180.0;0.05;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:46;0.0;25.9;71.8;1014.3;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:47;0.0;25.9;70.6;1014.2;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:48;0.0;25.9;71.1;1014.1;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:49;0.0;25.8;71.0;1014.2;180.0;0.05;-7.64342;107.685486
MAHESWARA_KOMBAT2019;06:49:50;0.0;25.8;71.1;1014.2;0.0;0.0;-7.64342;107.685486
MAHESWARA_KOMBAT2019;06:49:51;0.0;25.8;71.2;1014.3;0.0;0.05;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:52;0.0;25.8;71.1;1014.3;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:49:53;0.0;25.8;71.2;1014.3;0.0;0.0;-7.643419;107.685486
MAHESWARA_KOMBAT2019;06:50:20;0.0;25.9;71.1;1014.3;180.0;0.05;-7.643422;107.685486
MAHESWARA_KOMBAT2019;06:50:21;0.0;25.9;71.0;1014.3;180.0;0.05;-7.643422;107.685486
MAHESWARA_KOMBAT2019;06:50:22;0.0;25.9;71.1;1014.3;0.0;0.0;-7.643422;107.685486
MAHESWARA_KOMBAT2019;06:50:23;0.0;25.9;71.0;1014.2;0.0;0.0;-7.643422;107.685486
MAHESWARA_KOMBAT2019;06:50:24;0.0;25.9;71.0;1014.3;180.0;0.05;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:25;0.0;26.0;70.8;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:26;0.0;26.0;70.9;1014.3;180.0;0.05;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:27;0.0;26.0;70.9;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:28;0.0;26.0;70.5;1014.2;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:29;0.0;26.0;70.7;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:30;0.0;26.0;70.7;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:31;0.0;26.0;70.8;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:32;0.0;26.0;70.8;1014.2;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:33;0.0;26.0;70.7;1014.2;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:34;0.0;25.9;70.7;1014.2;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:35;0.0;25.9;70.7;1014.3;180.0;0.05;-7.643424;107.685486
MAHESWARA_KOMBAT2019;06:50:36;0.0;25.9;70.7;1014.3;0.0;0.0;-7.643424;107.685486
MAHESWARA_KOMBAT2019;06:50:37;0.0;25.9;70.8;1014.2;0.0;0.0;-7.643424;107.685486
MAHESWARA_KOMBAT2019;06:50:38;0.0;25.9;71.0;1014.2;0.0;0.05;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:39;0.0;25.9;70.8;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:40;0.0;26.0;70.7;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:41;0.0;26.0;70.8;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:42;0.0;26.0;71.0;1014.3;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:50:43;0.0;26.0;70.8;1014.2;0.0;0.0;-7.643423;107.685486
MAHESWARA_KOMBAT2019;06:51:10;0.0;26.0;70.5;1014.2;0.0;0.0;-7.643422;107.685478
MAHESWARA_KOMBAT2019;06:51:11;0.0;26.0;70.5;1014.1;0.0;0.05;-7.643422;107.685478
MAHESWARA_KOMBAT2019;06:51:13;0.0;26.0;70.6;1014.1;0.0;0.05;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:14;0.0;26.0;70.1;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:15;0.0;26.0;70.5;1014.2;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:16;0.0;26.0;70.0;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:17;0.0;26.0;70.5;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:18;0.0;26.0;70.8;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:19;0.0;26.0;70.6;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:20;0.0;26.0;70.2;1014.1;0.0;0.05;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:21;0.0;26.0;70.3;1014.1;0.0;0.0;-7.643421;107.685478
MAHESWARA_KOMBAT2019;06:51:22;0.0;26.0;70.3;1014.2;0.0;0.05;-7.64342;107.685478
MAHESWARA_KOMBAT2019;06:51:23;0.0;26.0;70.4;1014.1;0.0;0.0;-7.64342;107.685478
MAHESWARA_KOMBAT2019;06:51:24;0.0;26.0;70.6;1014.2;0.0;0.0;-7.64342;107.685478
MAHESWARA_KOMBAT2019;06:51:25;0.0;26.0;70.3;1014.2;0.0;0.0;-7.64342;107.685478
MAHESWARA_KOMBAT2019;06:51:43;0.0;26.0;70.0;1014.2;0.0;0.05;-7.643422;107.685478
MAHESWARA_KOMBAT2019;06:53:13;0.0;26.2;69.6;1014.2;0.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:14;0.0;26.2;69.3;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:15;0.0;26.2;69.7;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:16;0.0;26.2;69.7;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:17;0.0;26.2;69.6;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:18;0.0;26.2;69.7;1013.9;0.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:19;0.0;26.2;69.9;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:20;0.0;26.2;69.4;1014.3;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:53:21;0.0;26.2;69.6;1014.2;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:53:22;0.0;26.2;69.6;1014.2;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:53:23;0.0;26.2;69.7;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:53:24;0.0;26.2;69.8;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:53:25;0.0;26.2;69.7;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:53:26;0.0;26.2;69.7;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:27;0.0;26.2;69.6;1014.3;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:28;0.0;26.2;69.6;1014.1;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:29;0.0;26.2;68.9;1014.2;180.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:30;0.0;26.2;69.5;1014.3;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:31;0.0;26.2;69.6;1014.3;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:32;0.0;26.2;69.7;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:33;0.0;26.2;70.0;1014.1;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:34;0.0;26.2;69.5;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:35;0.0;26.2;69.7;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:36;0.0;26.2;69.6;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:37;0.0;26.2;69.3;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:53:38;0.0;26.2;69.6;1014.1;0.0;0.0;-7.643427;107.685478
MAHESWARA_KOMBAT2019;06:54:03;0.0;26.4;69.4;1014.2;180.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:04;0.0;26.4;69.4;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:05;0.0;26.4;69.4;1014.3;180.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:06;0.0;26.4;69.2;1014.3;180.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:07;0.0;26.4;69.9;1014.3;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:08;0.0;26.4;69.5;1014.2;180.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:09;0.0;26.4;69.3;1014.3;180.0;0.05;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:10;0.0;26.4;69.3;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:11;0.0;26.4;69.4;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:12;0.0;26.4;69.3;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:13;0.0;26.4;69.3;1014.2;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:14;0.0;26.4;69.5;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:54:15;0.0;26.4;69.2;1014.3;0.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:16;0.0;26.4;69.2;1014.3;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:17;0.0;26.4;69.5;1014.3;0.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:18;0.0;26.4;69.2;1014.3;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:54:19;0.0;26.4;69.2;1014.3;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:20;0.0;26.4;69.6;1014.3;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:21;0.0;26.3;69.3;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:22;0.0;26.3;69.3;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:54:23;0.0;26.3;69.0;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:54:24;0.0;26.3;69.6;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:54:25;0.0;26.3;69.2;1014.2;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;06:54:50;0.0;26.3;69.1;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:52;0.0;26.3;69.3;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:53;0.0;26.3;69.4;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:55;0.0;26.3;69.3;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:56;0.0;26.3;69.4;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:57;0.0;26.3;69.4;1014.2;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:58;0.0;26.3;69.3;1014.1;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;06:54:59;0.0;26.3;69.5;1014.2;180.0;0.11;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:55:00;0.0;26.3;68.9;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:55:01;0.0;26.4;69.3;1014.2;180.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:55:02;0.0;26.3;69.3;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:55:03;0.0;26.3;69.3;1014.1;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:55:04;0.0;26.3;69.6;1014.2;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;06:56:52;0.0;26.4;68.7;1014.3;0.0;0.05;-7.643435;107.685478
MAHESWARA_KOMBAT2019;06:56:53;0.0;26.4;69.1;1014.2;0.0;0.05;-7.643435;107.685478
MAHESWARA_KOMBAT2019;06:56:54;0.0;26.4;69.0;1014.3;0.0;0.05;-7.643435;107.685478
MAHESWARA_KOMBAT2019;06:56:55;0.0;26.4;69.0;1014.3;0.0;0.05;-7.643434;107.685478
