ID Peserta,Ketinggian,Temperatur,Kelembapan Relatif,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
2.3,18.35,-7.650523,107.557129
0.7,17.50,-7.650521,107.556969
MAHESWARA_KOMBAT2019,07:41:48,10958.7,-19.1,3.9,228.1,269.1,17.68,-7.650524,107.556808
MAHESWARA_KOMBAT2019,07:41:49,10965.7,-19.1,3.9,227.8,268.6,17.51,-7.650527,107.556648
MAHESWARA_KOMBAT2019,07:41:50,10973.2,-19.1,3.9,227.5,26MAHESWARA_KOMBAT2019,07:41:51,10980.0,-19.2,3.9,227.3,270.4,15.84,-7.650529,107.556351
MAHESWARA_KOMBAT2019,07:41:58,11032.4,-19.9,3.9,225.4,276.3,16.77,-7.650417,107.555328
MAHESWARA_KOMBAT2019,07:41:59,11039.8,-19.9,3.9,225.2,274.8,17.74,-7.650403,107.555168
MAHESWARA_KOMBAT2019,07:42:01,11054.2,-19.9,3.9,224.6,272.0,16.68,-7.650389,107.554855
MAHESWARA_KOMBAT2019,07:42:02,11062.7,-20.0,3.9,224.3,270.0,16.67,-7.650389,107.554703
MAHESWARA_KOMBAT2019,07:42:03,11069.4,-20.0,3.8,224.1,269.3,16.84,-7.650391,107.554550
MAHESWARA_KOMBAT2019,07:42:04,11076.5,-19.9,3.9,223.9,270.0,15.00,-7.650391,107.554413
MAHESWARA_KOMBAT2019,07:42:07,11100.2,-20.0,3.4,223.0,27MAHESWARA_KOMBAT2019,07:42:20,11197.3,-20.9,3.9,219.6,286.3,14.76,-7.650149,107.552139
MAHESWARA_KOMBAT2019,07:42:21,11204.4,-20.9,3.9,219.4,286.6,15.65,-7.650109,107.552002
2.7,16.40,-7.650039,107.551712
MAHESWARA_KOMBAT2019,07:42:27,11251.2,-21.0,3.9,217.7,274.0,16.88,-7.649963,107.551086
MAHESWARA_KOMBAT2019,07:42:28,11255.9,-21.1,3.9,217.6,273.4,16.86,-7.649954,107.550934
MAHESWARA_KOMBAT2019,07:42:29,11263.1,-21.1,3.8,217.3,275.4,15.22,-7.649941,107.550797
MAHESWARA_KOMBAT2019,07:42:30,11270.5,-21.0,3.9,217.1,279.7,14.37,-7.649920,107.550667
MAHESWARA_KOMBAT2019,07:42:31,11277.6,-21.3,4.0,216.8,285.0,13.94,-7.649887,107.550545
MAHESWARA_KOMBAT2019,07:42:32,11287.5,-21.4,3.5,216.5,289.1,14.25,-7.649845,107.550423
MAHESWARA_KOMBAT2019,07:42:33,11292.8,-21.6,3.7,216.3,290.9,15.32,-7.649796,107.550293
MAHESWARA_KOMBAT2019,07:42:34,11299.7,-21.7,4.2,216.1,291.6,15.40,-7.649745,107.550163
MAHESWARA_KOMBAT2019,07:42:37,11334.7,-21.9,4.1,214.9,281.9,17.21,-7.649626,107.549706
MAHESWARA_KOMBAT2019,07:42:38,11330.0,-22.0,3.9,215.0,279.1,17.05,-7.649601,107.549553
7.6,16.13,-7.649582,107.549408
MAHESWARA_KOMBAT2019,07:42:40,11344.0,-22.2,3.9,214.6,277.0,15.26,-7.649566,107.549271
MAHESWARA_KOMBAT2019,07:42:41,11352.0,-22.3,3.9,214.3,277.4,15.28,-7.649548,107.549133
MAHESWARA_KOMBAT2019,07:42:42,11360.1,-22.3,4.0,214.0,280.1,13.68,-7.649527,107.549011
MAHESWARA_KOMBAT2019,07:42:43,11365.8,-22.3,3.9,213.8,283.7,13.73,-7.649497,107.548889
MAHESWARA_KOMBAT2019,07:42:44,11372.5,-22.3,3.9,213.6,289.5,13.39,-7.649457,107.548775
MAHESWARA_KOMBAT2019,07:42:45,11379.9,-22.4,3.9,213.3,291.9,14.52,-7.649408,107.548653
MAHESWARA_KOMBAT2019,07:42:46,11386.7,-22.5,3.9,213.1,293.5,15.60,-7.649353,107.548523
MAHESWARA_KOMBAT2019,07:42:47,11399.8,-22.5,3.8,212.7,292.8,16.44,-7.649295,107.548386
MAHESWARA_KOMBAT2019,07:42:48,11400.5,-22.6,3.6,212.6,290.4,17.06,-7.649242,107.548241
MAHESWARA_KOMBAT2019,07:42:49,11407.2,-22.6,4.0,212.4,286.7,17.57,-7.649197,107.548088
1.1,17.15,-7.649131,107.547783
MAHESWARA_KOMBAT2019,07:42:52,11431.4,-22.9,3.9,211.6,279.4,16.21,-7.649107,107.547638
MAHESWARA_KOMBAT2019,07:42:53,11436.1,-23.0,3.9,211.4,279.9,15.38,-7.649083,107.547501
2.4,13.79,-7.649056,107.547379
5.7,15.74,-7.648630,107.546188
MAHESWARA_KOMBAT2019,07:43:08,11551.1,-23.7,4.0,207.6,290.5,13.35,-7.648462,107.545555
MAHESWARA_KOMBAT2019,07:43:09,11557.5,-23.6,4.0,207.4,293.2,14.66,-7.648410,107.545433
7.7,14.26,-7.648351,107.545319
